run_id,seed,method,n_features,accuracy,precision,recall,f1,roc_auc,training_time
9,51,l1,42,0.9358259185837444,0.9369673953316043,0.9984700424439839,0.9667415300807569,0.7117755306119644,0.2768068313598633
9,51,rf_topk,10,0.9359642247936932,0.9369356855118767,0.9986674563221795,0.966817171934351,0.683252299011708,0.03448033332824707
9,51,rf_median,23,0.9358259185837444,0.93688646045564,0.9985687493830816,0.9667447082994888,0.7022370142180128,0.09735417366027832
10,52,baseline,46,0.935364897883915,0.9364932419922236,0.9985193959135327,0.9665122056083696,0.7222634019191143,3.167903184890747
10,52,variance_threshold,43,0.935410999953898,0.9364153824795224,0.9986674563221795,0.9665400874113348,0.7160614425483823,3.0261178016662598
10,52,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.6603636518362427,0.04029679298400879
10,52,mutual_info,10,0.9351804896039833,0.9363198815253609,0.9985193959135327,0.9664198710293767,0.6293401783038279,0.0991828441619873
10,52,rfe,10,0.9341662440643584,0.9342833425567239,0.9998519395913533,0.9659562294378486,0.6540726559053308,0.037902116775512695
10,52,rfecv,28,0.9355032040938638,0.9365828820071287,0.9985687493830816,0.9665830646124448,0.7078105198388169,0.13176584243774414
10,52,l1,45,0.935364897883915,0.9364932419922236,0.9985193959135327,0.9665122056083696,0.7222650596983574,0.31008076667785645
10,52,rf_topk,10,0.9352726937439491,0.9364065537350736,0.9985193959135327,0.9664660361134996,0.6878429142267093,0.03248405456542969
10,52,rf_median,23,0.9355032040938638,0.9365424670215228,0.9986181028526305,0.9665846609501517,0.7113426430071176,0.09724187850952148
11,53,baseline,46,0.9359642247936932,0.9369356855118767,0.9986674563221795,0.966817171934351,0.7070099678812178,3.275388240814209
11,53,variance_threshold,44,0.9360103268636761,0.9369386054264284,0.9987168097917284,0.9668418537983755,0.7042563965584779,3.097160816192627
11,53,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.656385430634752,0.038900136947631836
11,53,mutual_info,10,0.9358720206537273,0.9368084810888385,0.9987168097917284,0.9667725676611805,0.633437500582813,0.1083979606628418
